Beds,Baths,SQFT,Price,Zip_Code,Address,Property_ID,Property_Type,URL,Price_Per_SQFT,Region
5.0,3.0,2214.0,209900.0,17102,"1910 N 3rd St, Harrisburg, PA 17102",123717892,Unknown,https://www.redfin.com/PA/Harrisburg/1910-N-3rd-St-17102/home/123717892,94.80578139114725,Central PA
5.0,1.5,1828.0,175000.0,17102,"2022 Susquehanna St, Harrisburg, PA 17102",123334802,Unknown,https://www.redfin.com/PA/Harrisburg/2022-Susquehanna-St-17102/home/123334802,95.73304157549234,Central PA
3.0,1.0,2572.0,274900.0,17102,"258 Herr St, Harrisburg, PA 17102",122606695,Unknown,https://www.redfin.com/PA/Harrisburg/258-Herr-St-17102/home/122606695,106.88180404354588,Central PA
5.0,2.0,2700.0,415000.0,17102,"1622 N 3rd St, Harrisburg, PA 17102",123856165,Unknown,https://www.redfin.com/PA/Harrisburg/1622-N-3rd-St-17102/home/123856165,153.7037037037037,Central PA
4.0,1.0,1848.0,121900.0,17102,"1525 Penn St, Harrisburg, PA 17102",123399533,Unknown,https://www.redfin.com/PA/Harrisburg/1525-Penn-St-17102/home/123399533,65.96320346320347,Central PA
4.0,4.0,1766.0,200000.0,17102,"215 Briggs St, Harrisburg, PA 17102",123335953,Unknown,https://www.redfin.com/PA/Harrisburg/215-Briggs-St-17102/home/123335953,113.25028312570781,Central PA
4.0,4.0,2857.0,594900.0,17601,"2462 Carriage Dr, Lancaster, PA 17601",130142407,Unknown,https://www.redfin.com/PA/Lancaster/2462-Carriage-Dr-17601/home/130142407,208.22541127056354,Central PA
2.0,4.0,2783.0,685000.0,17601,"1032 Sunwood Ln, Lancaster, PA 17601",129766145,Unknown,https://www.redfin.com/PA/Lancaster/1032-Sunwood-Ln-17601/home/129766145,246.13726194753863,Central PA
3.0,1.0,1635.0,425000.0,17601,"1441 Hollywood, Lancaster, PA 17601",131343316,Unknown,https://www.redfin.com/PA/Lancaster/1441-Hollywood-Dr-17601/home/131343316,259.9388379204893,Central PA
2.0,1.0,3708.0,650000.0,17601,"516 Bald Eagle Ct, Lancaster, PA 17601",131536543,Unknown,https://www.redfin.com/PA/Lancaster/516-Bald-Eagle-Ct-17601/home/131536543,175.29665587918015,Central PA
4.0,2.5,2508.0,475000.0,17601,"911 Jade Ave, Lancaster, PA 17601",131263913,Unknown,https://www.redfin.com/PA/Lancaster/911-Jade-Ave-17601/home/131263913,189.3939393939394,Central PA
2.0,4.0,3468.0,574900.0,17601,"725 Oxford Rd, Lancaster, PA 17601",131264133,Unknown,https://www.redfin.com/PA/Lancaster/725-Oxford-Rd-17601/home/131264133,165.77277970011534,Central PA
4.0,4.0,2798.0,425000.0,17601,"2182 Veumont Dr, Lancaster, PA 17601",131294863,Unknown,https://www.redfin.com/PA/Lancaster/2182-Veumont-Dr-17601/home/131294863,151.89421015010723,Central PA
4.0,1.0,4555.0,675000.0,17601,"2144 Saddleridge Rd, Lancaster, PA 17601",131660077,Unknown,https://www.redfin.com/PA/Lancaster/2144-Saddleridge-Rd-17601/home/131660077,148.18880351262348,Central PA
3.0,3.0,2768.0,289900.0,17601,"138 Meadow Ln, Lancaster, PA 17601",130356628,Unknown,https://www.redfin.com/PA/Lancaster/138-Meadow-Ln-17601/home/130356628,104.73265895953757,Central PA
4.0,3.0,1904.0,550000.0,17601,"1365 Sunset Dr, Lancaster, PA 17601",131437103,Unknown,https://www.redfin.com/PA/Lancaster/1365-Sunset-Dr-17601/home/131437103,288.8655462184874,Central PA
3.0,4.0,1472.0,409900.0,17601,"975 Salisbury Ct, Lancaster, PA 17601",131254256,Unknown,https://www.redfin.com/PA/Lancaster/975-Salisbury-Ct-17601/home/131254256,278.4646739130435,Central PA
2.0,2.0,1505.0,350000.0,17601,"164 E Roseville Rd, Lancaster, PA 17601",131230896,Unknown,https://www.redfin.com/PA/Lancaster/164-E-Roseville-Rd-17601/home/131230896,232.5581395348837,Central PA
4.0,3.5,4024.0,739900.0,17601,"209 Heatherstone Way, Lancaster, PA 17601",130169875,Unknown,https://www.redfin.com/PA/Lancaster/209-Heatherstone-Way-17601/home/130169875,183.87176938369782,Central PA
3.0,3.0,1446.0,334900.0,17601,"3206 Nolt Rd, Lancaster, PA 17601",131603905,Unknown,https://www.redfin.com/PA/Lancaster/3206-Nolt-Rd-17601/home/131603905,231.60442600276625,Central PA
3.0,3.0,1511.0,275000.0,17601,"903 Country Place Dr, Lancaster, PA 17601",131228069,Unknown,https://www.redfin.com/PA/Lancaster/903-Country-Place-Dr-17601/home/131228069,181.99867637326275,Central PA
3.0,3.0,2259.0,345000.0,17601,"974 Hermosa Ave, Lancaster, PA 17601",130722350,Unknown,https://www.redfin.com/PA/Lancaster/974-Hermosa-Ave-17601/home/130722350,152.72244355909694,Central PA
3.0,2.0,1224.0,249900.0,17601,"32 Valleybrook Dr, Lancaster, PA 17601",130263758,Unknown,https://www.redfin.com/PA/Lancaster/32-Valleybrook-Dr-17601/home/130263758,204.16666666666666,Central PA
3.0,1.0,1861.0,399900.0,17601,"825 Darby Ln, Lancaster, PA 17601",131635468,Unknown,https://www.redfin.com/PA/Lancaster/825-Darby-Ln-17601/home/131635468,214.88447071466953,Central PA
4.0,3.0,2168.0,469900.0,17601,"1459 Hammock Way, Lancaster, PA 17601",131667823,Unknown,https://www.redfin.com/PA/Lancaster/1459-Hammock-Way-17601/home/131667823,216.74354243542436,Central PA
1.0,1.0,1581.0,384900.0,18018,"247 W Fairview St, Bethlehem, PA 18018",59196533,Unknown,https://www.redfin.com/PA/Bethlehem/247-W-Fairview-St-18018/home/59196533,243.45351043643265,Lehigh Valley / Scranton Area
2.0,3.0,1300.0,265000.0,18018,"216 9th Ave, Bethlehem, PA 18018",59194929,Unknown,https://www.redfin.com/PA/Bethlehem/216-9th-Ave-18018/home/59194929,203.84615384615384,Lehigh Valley / Scranton Area
3.0,3.0,1456.0,215000.0,18018,"1403 Uelen Ct, Bethlehem, PA 18018",69129132,Unknown,https://www.redfin.com/PA/Bethlehem/1403-Uelen-Ct-18018/home/69129132,147.66483516483515,Lehigh Valley / Scranton Area
2.0,4.0,1428.0,370000.0,18018,"1572 Primrose Ln, Bethlehem, PA 18018",69128900,Unknown,https://www.redfin.com/PA/Bethlehem/1572-Primrose-Ln-18018/home/69128900,259.10364145658264,Lehigh Valley / Scranton Area
3.0,1.0,1808.0,350000.0,18018,"1714 Elliott Ave, Bethlehem, PA 18018",69130174,Unknown,https://www.redfin.com/PA/Bethlehem/1714-Elliott-Ave-18018/home/69130174,193.58407079646017,Lehigh Valley / Scranton Area
4.0,4.0,1661.0,278000.0,18018,"525 3rd Ave, Bethlehem, PA 18018",59194518,Unknown,https://www.redfin.com/PA/Bethlehem/525-3rd-Ave-18018/home/59194518,167.36905478627332,Lehigh Valley / Scranton Area
3.0,3.0,1228.0,319900.0,18018,"520 Pulaski St, Bethlehem, PA 18018",73696856,Unknown,https://www.redfin.com/PA/Bethlehem/520-Pulaski-St-18018/home/73696856,260.50488599348535,Lehigh Valley / Scranton Area
2.0,1.0,1176.0,314900.0,18018,"714 Fernwood St, Bethlehem, PA 18018",73696987,Unknown,https://www.redfin.com/PA/Bethlehem/714-Fernwood-St-18018/home/73696987,267.7721088435374,Lehigh Valley / Scranton Area
2.0,2.0,962.0,284900.0,18018,"535 Main St #16, Bethlehem, PA 18018",76762870,Unknown,https://www.redfin.com/PA/Bethlehem/535-Main-St-18018/unit-16/home/76762870,296.15384615384613,Lehigh Valley / Scranton Area
3.0,3.0,1356.0,327900.0,18018,"2104 Fireside Dr, Bethlehem, PA 18018",69128614,Unknown,https://www.redfin.com/PA/Bethlehem/2104-Fireside-Dr-18018/home/69128614,241.81415929203538,Lehigh Valley / Scranton Area
4.0,3.0,2176.0,350000.0,18018,"945 Main St, Bethlehem, PA 18018",59172328,Unknown,https://www.redfin.com/PA/Bethlehem/945-Main-St-18018/home/59172328,160.84558823529412,Lehigh Valley / Scranton Area
3.0,1.0,1672.0,274900.0,18018,"917 High St, Bethlehem, PA 18018",73697117,Unknown,https://www.redfin.com/PA/Bethlehem/917-High-St-18018/home/73697117,164.41387559808612,Lehigh Valley / Scranton Area
4.0,3.0,1464.0,279000.0,18018,"348 7th Ave, Bethlehem, PA 18018",69127710,Unknown,https://www.redfin.com/PA/Bethlehem/348-7th-Ave-18018/home/69127710,190.5737704918033,Lehigh Valley / Scranton Area
4.0,3.0,1580.0,359900.0,18018,"345 8th Ave, Bethlehem, PA 18018",59067103,Unknown,https://www.redfin.com/PA/Bethlehem/345-8th-Ave-18018/home/59067103,227.78481012658227,Lehigh Valley / Scranton Area
2.0,3.0,2048.0,550000.0,18018,"746 Center St, Bethlehem, PA 18018",76762239,Unknown,https://www.redfin.com/PA/Bethlehem/746-Center-St-18018/home/76762239,268.5546875,Lehigh Valley / Scranton Area
4.0,4.0,1550.0,299000.0,18018,"1522 W North St, Bethlehem, PA 18018",59103351,Unknown,https://www.redfin.com/PA/Bethlehem/1522-W-North-St-18018/home/59103351,192.90322580645162,Lehigh Valley / Scranton Area
2.0,2.0,1702.0,224900.0,18018,"229 W Fairview St, Bethlehem, PA 18018",59105931,Unknown,https://www.redfin.com/PA/Bethlehem/229-W-Fairview-St-18018/home/59105931,132.13866039952995,Lehigh Valley / Scranton Area
3.0,2.0,1860.0,432000.0,18018,"336 E Market St, Bethlehem, PA 18018",73697016,Unknown,https://www.redfin.com/PA/Bethlehem/336-E-Market-St-18018/home/73697016,232.25806451612902,Lehigh Valley / Scranton Area
3.0,2.0,912.0,274900.0,18018,"1037 Maple St, Bethlehem, PA 18018",59126501,Unknown,https://www.redfin.com/PA/Bethlehem/1037-Maple-St-18018/home/59126501,301.42543859649123,Lehigh Valley / Scranton Area
2.0,3.0,2068.0,445000.0,18018,"306 E Broad St, Bethlehem, PA 18018",59199573,Unknown,https://www.redfin.com/PA/Bethlehem/306-E-Broad-St-18018/home/59199573,215.18375241779498,Lehigh Valley / Scranton Area
4.0,4.0,1600.0,219900.0,18102,"434 W Greenleaf St, Allentown, PA 18102",59076182,Unknown,https://www.redfin.com/PA/Allentown/434-W-Greenleaf-St-18102/home/59076182,137.4375,Lehigh Valley / Scranton Area
4.0,1.5,2428.0,295000.0,18102,"132 N 11th St, Allentown, PA 18102",59176655,Unknown,https://www.redfin.com/PA/Allentown/132-N-11th-St-18102/home/59176655,121.49917627677101,Lehigh Valley / Scranton Area
3.0,1.5,1208.0,99900.0,18102,"547 N Silk St, Allentown, PA 18102",59089240,Unknown,https://www.redfin.com/PA/Allentown/547-N-Silk-St-18102/home/59089240,82.69867549668874,Lehigh Valley / Scranton Area
5.0,4.0,1922.0,250000.0,18102,"436 5th St, Allentown, PA 18102",59091458,Unknown,https://www.redfin.com/PA/Allentown/436-N-5th-St-18102/home/59091458,130.07284079084286,Lehigh Valley / Scranton Area
5.0,5.0,1834.0,265000.0,18102,"622 N Law St, Allentown, PA 18102",69113366,Unknown,https://www.redfin.com/PA/Allentown/622-N-Law-St-18102/home/69113366,144.4929116684842,Lehigh Valley / Scranton Area
4.0,1.0,1528.0,269999.0,18102,"824 W Gordon, Allentown, PA 18102",69109735,Unknown,https://www.redfin.com/PA/Allentown/824-W-Gordon-St-18102/home/69109735,176.7009162303665,Lehigh Valley / Scranton Area
4.0,1.5,1520.0,179900.0,18102,"440 N 4th St, Allentown, PA 18102",59048870,Unknown,https://www.redfin.com/PA/Allentown/440-N-4th-St-18102/home/59048870,118.35526315789474,Lehigh Valley / Scranton Area
5.0,3.0,1536.0,175000.0,18102,"120 N Poplar St, Allentown, PA 18102",59123842,Unknown,https://www.redfin.com/PA/Allentown/120-N-Poplar-St-18102/home/59123842,113.93229166666667,Lehigh Valley / Scranton Area
3.0,4.0,1920.0,275000.0,18102,"220 S Madison St, Allentown, PA 18102",59198454,Unknown,https://www.redfin.com/PA/Allentown/220-S-Madison-St-18102/home/59198454,143.22916666666666,Lehigh Valley / Scranton Area
2.0,5.0,3360.0,345000.0,18102,"46 S 10th St, Allentown, PA 18102",69109556,Unknown,https://www.redfin.com/PA/Allentown/46-S-10th-St-18102/home/69109556,102.67857142857143,Lehigh Valley / Scranton Area
5.0,5.0,2940.0,465000.0,18102,"230 N 10th St, Allentown, PA 18102",59196233,Unknown,https://www.redfin.com/PA/Allentown/230-N-10th-St-18102/home/59196233,158.16326530612244,Lehigh Valley / Scranton Area
5.0,5.0,2000.0,255000.0,18102,"306 Ridge Ave, Allentown, PA 18102",59042526,Unknown,https://www.redfin.com/PA/Allentown/306-Ridge-Ave-18102/home/59042526,127.5,Lehigh Valley / Scranton Area
1.0,1.0,1368.0,250000.0,18102,"208 N Hall St, Allentown, PA 18102",59129211,Unknown,https://www.redfin.com/PA/Allentown/208-N-Hall-St-18102/home/59129211,182.7485380116959,Lehigh Valley / Scranton Area
2.0,2.0,1186.0,175000.0,18102,"526 N Fountain St, Allentown, PA 18102",69111673,Unknown,https://www.redfin.com/PA/Allentown/526-N-Fountain-St-18102/home/69111673,147.55480607082632,Lehigh Valley / Scranton Area
2.0,3.0,1152.0,205000.0,18102,"1141 Emmett St, Allentown, PA 18102",69110654,Unknown,https://www.redfin.com/PA/Allentown/1141-Emmett-St-18102/home/69110654,177.95138888888889,Lehigh Valley / Scranton Area
2.0,2.0,1032.0,194900.0,18102,"920 Fair St N, Allentown, PA 18102",69113054,Unknown,https://www.redfin.com/PA/Allentown/920-N-Fair-St-18102/home/69113054,188.85658914728683,Lehigh Valley / Scranton Area
4.0,3.0,1131.0,224900.0,18102,"631 N New, Allentown, PA 18102",59064346,Unknown,https://www.redfin.com/PA/Allentown/631-N-New-St-18102/home/59064346,198.8505747126437,Lehigh Valley / Scranton Area
4.0,5.0,2176.0,319900.0,18102,"28 S Jefferson St, Allentown, PA 18102",59107171,Unknown,https://www.redfin.com/PA/Allentown/28-S-Jefferson-St-18102/home/59107171,147.0128676470588,Lehigh Valley / Scranton Area
3.0,3.0,1434.0,275000.0,18102,"1217 W Allen St, Allentown, PA 18104",69112405,Unknown,https://www.redfin.com/PA/Allentown/1217-W-Allen-St-18102/home/69112405,191.77126917712692,Lehigh Valley / Scranton Area
4.0,4.0,1500.0,189500.0,18503,"435 Saint Francis Cabrini Ave, Scranton, PA 18504",128524646,Unknown,https://www.redfin.com/PA/Scranton/435-Saint-Francis-Cabrini-Ave-18504/home/128524646,126.33333333333333,Lehigh Valley / Scranton Area
2.0,1.5,1056.0,229900.0,18503,"521 4th Ave, Scranton, PA 18505",128579989,Unknown,https://www.redfin.com/PA/Scranton/521-4th-Ave-18505/home/128579989,217.70833333333334,Lehigh Valley / Scranton Area
6.0,2.0,1927.0,299990.0,18503,"926 Capouse Ave, Scranton, PA 18509",129232951,Unknown,https://www.redfin.com/PA/Scranton/926-Capouse-Ave-18509/home/129232951,155.6772184743124,Lehigh Valley / Scranton Area
3.0,1.0,1656.0,147900.0,18503,"1122 Swetland St, Scranton, PA 18504",128872210,Unknown,https://www.redfin.com/PA/Scranton/1122-Swetland-St-18504/home/128872210,89.31159420289855,Lehigh Valley / Scranton Area
5.0,2.5,4280.0,349000.0,18503,"1220-1222 Schlager St, Scranton, PA 18504",187483184,Unknown,https://www.redfin.com/PA/Scranton/1220-1222-Schlager-St-18504/home/187483184,81.54205607476635,Lehigh Valley / Scranton Area
2.0,2.0,1200.0,149000.0,18503,"501 Fellows St, Scranton, PA 18504",129153807,Unknown,https://www.redfin.com/PA/Scranton/501-Fellows-St-18504/home/129153807,124.16666666666667,Lehigh Valley / Scranton Area
1.0,1.5,1300.0,479900.0,18503,"509 Bogart Ct #202, Scranton, PA 18503",145265792,Unknown,https://www.redfin.com/PA/Scranton/509-Bogart-Pl-18503/unit-202/home/145265792,369.15384615384613,Lehigh Valley / Scranton Area
3.0,1.5,7637.0,579000.0,18503,"1116 1118 Swetland St, Scranton, PA 18504",128460947,Unknown,https://www.redfin.com/PA/Scranton/1116-Swetland-St-18504/home/128460947,75.81511064554144,Lehigh Valley / Scranton Area
3.0,1.5,1180.0,187700.0,18503,"364 N Hyde Park Ave Unit & 368, Scranton, PA 18504",201110234,Unknown,https://www.redfin.com/PA/Scranton/364-N-Hyde-Park-Ave-18504/unit-368/home/201110234,159.0677966101695,Lehigh Valley / Scranton Area
3.0,1.5,1580.0,199500.0,18503,"611 Moosic St, Scranton, PA 18505",128789189,Unknown,https://www.redfin.com/PA/Scranton/611-Moosic-St-18505/home/128789189,126.26582278481013,Lehigh Valley / Scranton Area
2.0,1.5,1214.0,225000.0,18503,"1139 Sanderson Ave, Scranton, PA 18509",129227220,Unknown,https://www.redfin.com/PA/Scranton/1139-Sanderson-Ave-18509/home/129227220,185.33772652388797,Lehigh Valley / Scranton Area
3.0,2.0,1403.0,139000.0,18503,"131 Prospect Ave, Scranton, PA 18505",129612448,Unknown,https://www.redfin.com/PA/Scranton/131-Prospect-Ave-18505/home/129612448,99.07341411261582,Lehigh Valley / Scranton Area
3.0,1.0,1800.0,150000.0,18503,"818 Capouse Ave, Scranton, PA 18509",128287430,Unknown,https://www.redfin.com/PA/Scranton/818-Capouse-Ave-18509/home/128287430,83.33333333333333,Lehigh Valley / Scranton Area
2.0,2.0,1920.0,250000.0,18503,"816 Capouse Ave, Scranton, PA 18509",184179169,Unknown,https://www.redfin.com/PA/Scranton/816-Capouse-Ave-18509/home/184179169,130.20833333333334,Lehigh Valley / Scranton Area
2.0,2.5,1437.0,239900.0,18503,"1413 Bulwer St, Scranton, PA 18504",128784638,Unknown,https://www.redfin.com/PA/Scranton/1413-Bulwer-St-18504/home/128784638,166.94502435629784,Lehigh Valley / Scranton Area
2.0,2.0,1020.0,85000.0,18503,"940 Providence Rd, Scranton, PA 18508",129209040,Unknown,https://www.redfin.com/PA/Scranton/940-Providence-Rd-18508/home/129209040,83.33333333333333,Lehigh Valley / Scranton Area
6.0,2.0,5264.0,299900.0,18503,"724 Court St, Scranton, PA 18508",128748250,Unknown,https://www.redfin.com/PA/Scranton/724-Court-St-18508/home/128748250,56.97188449848024,Lehigh Valley / Scranton Area
6.0,2.0,2298.0,259900.0,18503,"240 N Main Ave, Scranton, PA 18504",176671212,Unknown,https://www.redfin.com/PA/Scranton/240-N-Main-Ave-18504/home/176671212,113.09834638816362,Lehigh Valley / Scranton Area
3.0,1.5,9000.0,820000.0,18503,"622 Jefferson Ave, Scranton, PA 18510",128859517,Unknown,https://www.redfin.com/PA/Scranton/622-Jefferson-Ave-18510/home/128859517,91.11111111111111,Lehigh Valley / Scranton Area
5.0,3.0,2084.0,179999.0,19601,"214 Douglass St, Reading, PA 19601",38227568,Unknown,https://www.redfin.com/PA/Reading/214-Douglass-St-19601/home/38227568,86.37188099808061,Philadelphia / Southeast PA Area
4.0,4.0,1462.0,210000.0,19601,"816 Schuylkill Ave, Reading, PA 19601",38234171,Unknown,https://www.redfin.com/PA/Reading/816-Schuylkill-Ave-19601/home/38234171,143.6388508891929,Philadelphia / Southeast PA Area
3.0,3.0,1265.0,239900.0,19601,"42 N 11th St, Reading, PA 19601",38204149,Unknown,https://www.redfin.com/PA/Reading/42-N-11th-St-19601/home/38204149,189.64426877470356,Philadelphia / Southeast PA Area
5.0,3.0,1830.0,225000.0,19601,"304 N 4th St, Reading, PA 19601",38200281,Unknown,https://www.redfin.com/PA/Reading/304-N-4th-St-19601/home/38200281,122.95081967213115,Philadelphia / Southeast PA Area
5.0,2.0,2172.0,210000.0,19601,"911 N Front St, Reading, PA 19601",38231759,Unknown,https://www.redfin.com/PA/Reading/911-N-Front-St-19601/home/38231759,96.68508287292818,Philadelphia / Southeast PA Area
1.0,1.0,1663.0,229900.0,19601,"113 W Oley St, Reading, PA 19601",38236610,Unknown,https://www.redfin.com/PA/Reading/113-W-Oley-St-19601/home/38236610,138.24413710162358,Philadelphia / Southeast PA Area
2.0,1.0,3575.0,575000.0,19601,"311 Green Ln, Reading, PA 19601",38314638,Unknown,https://www.redfin.com/PA/Reading/311-Green-Ln-19601/home/38314638,160.83916083916083,Philadelphia / Southeast PA Area
5.0,2.0,2444.0,180000.0,19601,"416 Spring St, Reading, PA 19601",38225883,Unknown,https://www.redfin.com/PA/Reading/416-Spring-St-19601/home/38225883,73.64975450081833,Philadelphia / Southeast PA Area
8.0,6.0,3385.0,385000.0,19601,"400 N 5th St, Reading, PA 19601",38200464,Unknown,https://www.redfin.com/PA/Reading/400-N-5th-St-19601/home/38200464,113.7370753323486,Philadelphia / Southeast PA Area
6.0,2.0,1490.0,199900.0,19601,"1330 Church St, Reading, PA 19601",38224795,Unknown,https://www.redfin.com/PA/Reading/1330-Church-St-19601/home/38224795,134.16107382550337,Philadelphia / Southeast PA Area
4.0,1.0,774.0,90000.0,19601,"233 Hudson St, Reading, PA 19601",38229279,Unknown,https://www.redfin.com/PA/Reading/233-Hudson-St-19601/home/38229279,116.27906976744185,Philadelphia / Southeast PA Area
2.0,1.0,774.0,125000.0,19601,"235 Hudson St, Reading, PA 19601",38229278,Unknown,https://www.redfin.com/PA/Reading/235-Hudson-St-19601/home/38229278,161.49870801033592,Philadelphia / Southeast PA Area
3.0,3.0,768.0,115000.0,19601,"518 Johnson St, Reading, PA 19601",38238862,Unknown,https://www.redfin.com/PA/Reading/518-Johnson-St-19601/home/38238862,149.73958333333334,Philadelphia / Southeast PA Area
5.0,2.5,3200.0,295000.0,19601,"334 Mcknight St, Reading, PA 19601",193315384,Unknown,https://www.redfin.com/PA/Reading/334-McKnight-St-19601/home/193315384,92.1875,Philadelphia / Southeast PA Area
5.0,2.0,1643.0,199900.0,19601,"327 W Windsor St, Reading, PA 19601",38232333,Unknown,https://www.redfin.com/PA/Reading/327-W-Windsor-St-19601/home/38232333,121.6676810712112,Philadelphia / Southeast PA Area
3.0,3.0,1140.0,225000.0,19601,"1457 Church St, Reading, PA 19601",38224921,Unknown,https://www.redfin.com/PA/Reading/1457-Church-St-19601/home/38224921,197.3684210526316,Philadelphia / Southeast PA Area
5.0,5.0,1677.0,209900.0,19601,"724 Weiser St, Reading, PA 19601",38236896,Unknown,https://www.redfin.com/PA/Reading/724-Weiser-St-19601/home/38236896,125.1639833035182,Philadelphia / Southeast PA Area
4.0,3.0,1118.0,155000.0,19601,"1120 Chester St, Reading, PA 19601",38268245,Unknown,https://www.redfin.com/PA/Reading/1120-Chester-St-19601/home/38268245,138.64042933810376,Philadelphia / Southeast PA Area
5.0,5.0,3402.0,420000.0,19601,"115 Windsor St, Reading, PA 19601",38231596,Unknown,https://www.redfin.com/PA/Reading/115-Windsor-St-19601/home/38231596,123.45679012345678,Philadelphia / Southeast PA Area
4.0,4.0,1075.0,174900.0,19601,"515 Schuylkill Ave, Reading, PA 19601",38241208,Unknown,https://www.redfin.com/PA/Reading/515-Schuylkill-Ave-19601/home/38241208,162.69767441860466,Philadelphia / Southeast PA Area
6.0,1.0,4570.0,1399000.0,19380,"1406 Gorky Ln, West Chester, PA 19380",171541533,Unknown,https://www.redfin.com/PA/West-Chester/1406-Gorky-Ln-19380/home/171541533,306.1269146608315,Philadelphia / Southeast PA Area
3.0,2.5,3475.0,849000.0,19380,"1431 Clover Ln, West Chester, PA 19380",38739714,Unknown,https://www.redfin.com/PA/West-Chester/1431-Clover-Ln-19380/home/38739714,244.31654676258992,Philadelphia / Southeast PA Area
4.0,3.5,3836.0,950000.0,19380,"202 Netherfield Ln, West Chester, PA 19380",39042959,Unknown,https://www.redfin.com/PA/West-Chester/202-Netherfield-Ln-19380/home/39042959,247.65380604796664,Philadelphia / Southeast PA Area
2.0,2.0,1515.0,375000.0,19380,"965 Roundhouse Ct, West Chester, PA 19380",57216623,Unknown,https://www.redfin.com/PA/West-Chester/965-Roundhouse-Ct-19380/home/57216623,247.52475247524754,Philadelphia / Southeast PA Area
5.0,1.0,4322.0,979900.0,19380,"1038 Hershey Mill Rd, West Chester, PA 19380",38737792,Unknown,https://www.redfin.com/PA/West-Chester/1038-Hershey-Mill-Rd-19380/home/38737792,226.72373900971772,Philadelphia / Southeast PA Area
3.0,2.0,1898.0,399000.0,19380,"407 Hartford Sq #50, West Chester, PA 19380",146174282,Unknown,https://www.redfin.com/PA/West-Chester/407-Hartford-Sq-19380/unit-50/home/146174282,210.2212855637513,Philadelphia / Southeast PA Area
5.0,1.0,5548.0,1324900.0,19380,"520 Sunset Hollow Rd, West Chester, PA 19380",39043304,Unknown,https://www.redfin.com/PA/West-Chester/520-Sunset-Hollow-Rd-19380/home/39043304,238.80677721701514,Philadelphia / Southeast PA Area
3.0,1.0,1554.0,615000.0,19380,"1191 Princeton Ln, West Chester, PA 19380",38734905,Unknown,https://www.redfin.com/PA/West-Chester/1191-Princeton-Ln-19380/home/38734905,395.75289575289577,Philadelphia / Southeast PA Area
3.0,4.0,4258.0,899900.0,19380,"205 Sussex Rd, West Chester, PA 19380",39005041,Unknown,https://www.redfin.com/PA/West-Chester/205-Sussex-Rd-19380/home/39005041,211.34335368717709,Philadelphia / Southeast PA Area
4.0,4.0,4105.0,1200000.0,19380,"602 Sousa Ln, West Chester, PA 19380",171541473,Unknown,https://www.redfin.com/PA/West-Chester/602-Sousa-Ln-19380/home/171541473,292.326431181486,Philadelphia / Southeast PA Area
3.0,1.0,2874.0,624000.0,19380,"157 Fringetree Dr, West Chester, PA 19380",39347281,Unknown,https://www.redfin.com/PA/West-Chester/157-Fringetree-Dr-19380/home/39347281,217.11899791231733,Philadelphia / Southeast PA Area
2.0,2.0,1238.0,350000.0,19380,"910 Railway Sq #43, West Chester, PA 19380",201544088,Unknown,https://www.redfin.com/PA/West-Chester/910-Railway-Sq-19380/unit-43/home/201544088,282.7140549273021,Philadelphia / Southeast PA Area
2.0,2.5,1168.0,335000.0,19380,"694 Metro Ct #6, West Chester, PA 19380",201477131,Unknown,https://www.redfin.com/PA/West-Chester/694-Metro-Ct-19380/unit-6/home/201477131,286.8150684931507,Philadelphia / Southeast PA Area
1.0,1.0,1226.0,269000.0,19380,"803 Jefferson Way #803, West Chester, PA 19380",201561218,Unknown,https://www.redfin.com/PA/West-Chester/803-Jefferson-Way-19380/unit-803/home/201561218,219.4127243066884,Philadelphia / Southeast PA Area
3.0,1.0,3041.0,899990.0,19380,"979 Eakins Cir, West Chester, PA 19380",198280968,Unknown,https://www.redfin.com/PA/West-Chester/979-Eakins-CIR-Unknown/home/198280968,295.9519894771457,Philadelphia / Southeast PA Area
4.0,1.0,3362.0,699000.0,19380,"227 Silverbell Ct, West Chester, PA 19380",39343330,Unknown,https://www.redfin.com/PA/West-Chester/227-Silverbell-Ct-19380/home/39343330,207.91195716835216,Philadelphia / Southeast PA Area
3.0,3.0,2200.0,440000.0,19380,"990 Fernhill Rd #105, West Chester, PA 19380",148345267,Unknown,https://www.redfin.com/PA/West-Chester/990-Fern-Hill-Rd-19380/unit-105/home/148345267,200.0,Philadelphia / Southeast PA Area
3.0,2.0,1110.0,595000.0,19380,"1312 S Ship Rd, West Chester, PA 19380",38604095,Unknown,https://www.redfin.com/PA/West-Chester/1312-Ship-Rd-19380/home/38604095,536.0360360360361,Philadelphia / Southeast PA Area
4.0,4.0,3280.0,725000.0,19380,"1414 Morstein Rd, West Chester, PA 19380",38729750,Unknown,https://www.redfin.com/PA/West-Chester/1414-Morstein-Rd-19380/home/38729750,221.03658536585365,Philadelphia / Southeast PA Area
3.0,3.0,1175.0,375000.0,19020,"2303 Ogden Ave, Bensalem, PA 19020",38383554,Unknown,https://www.redfin.com/PA/Bensalem/2303-Ogden-Ave-19020/home/38383554,319.1489361702128,Philadelphia / Southeast PA Area
4.0,1.0,1146.0,325000.0,19020,"820 Walnut Ave, Bensalem, PA 19020",38379088,Unknown,https://www.redfin.com/PA/Bensalem/820-Walnut-Ave-19020/home/38379088,283.59511343804536,Philadelphia / Southeast PA Area
